lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
774|1|13|183|1|19980714|2-HIGH|0|49|5307582|9028781|8|4882975|64990|3|19980817|SHIP
774|2|13|17|2|19980714|2-HIGH|0|3|275103|9028781|10|247592|55020|6|19980824|FOB
774|3|13|148|2|19980714|2-HIGH|0|34|3563676|9028781|2|3492402|62888|7|19980813|FOB
775|1|25|32|2|19920218|1-URGENT|0|16|1491248|20792292|10|1342123|55921|6|19920408|TRUCK
775|2|25|174|2|19920218|1-URGENT|0|21|2255757|20792292|1|2233199|64450|6|19920504|FOB
775|3|25|108|2|19920218|1-URGENT|0|20|2016200|20792292|1|1996038|60486|8|19920423|AIR
775|4|25|98|2|19920218|1-URGENT|0|44|4391596|20792292|5|4172016|59885|4|19920409|SHIP
775|5|25|92|2|19920218|1-URGENT|0|33|3273897|20792292|8|3011985|59525|5|19920319|RAIL
775|6|25|61|2|19920218|1-URGENT|0|37|3555922|20792292|2|3484803|57663|4|19920402|SHIP
775|7|25|36|1|19920218|1-URGENT|0|41|3837723|20792292|4|3684214|56161|1|19920430|TRUCK
800|1|28|72|2|19950105|1-URGENT|0|38|3693866|16817096|0|3693866|58324|5|19950319|TRUCK
800|2|28|85|1|19950105|1-URGENT|0|21|2068668|16817096|4|1985921|59104|5|19950325|RAIL
800|3|28|176|2|19950105|1-URGENT|0|26|2798042|16817096|1|2770061|64570|2|19950401|FOB
800|4|28|94|1|19950105|1-URGENT|0|47|4672223|16817096|9|4251722|59645|5|19950222|MAIL
800|5|28|104|1|19950105|1-URGENT|0|39|3915990|16817096|9|3563550|60246|0|19950331|SHIP
801|1|4|6|2|19970429|5-LOW|0|13|1177800|3106128|10|1060020|54360|2|19970704|RAIL
801|2|4|95|2|19970429|5-LOW|0|21|2089689|3106128|5|1985204|59705|2|19970611|AIR
802|1|10|143|2|19930312|3-MEDIUM|0|40|4172560|13725783|8|3838755|62588|8|19930608|RAIL
802|2|10|133|1|19930312|3-MEDIUM|0|34|3512642|13725783|8|3231630|61987|6|19930520|AIR
802|3|10|131|1|19930312|3-MEDIUM|0|44|4536972|13725783|7|4219383|61867|4|19930411|SHIP
802|4|10|157|2|19930312|3-MEDIUM|0|18|1902870|13725783|9|1731611|63429|2|19930414|RAIL
803|1|26|54|2|19950705|4-NOT SPECI|0|8|763240|7258768|7|709813|57243|1|19950825|SHIP
803|2|26|99|1|19950705|4-NOT SPECI|0|21|2098089|7258768|8|1930241|59945|6|19950905|AIR
803|3|26|30|2|19950705|4-NOT SPECI|0|47|4371141|7258768|10|3934026|55801|6|19950904|FOB
803|4|26|146|2|19950705|4-NOT SPECI|0|3|313842|7258768|3|304426|62768|7|19950919|TRUCK
804|1|28|126|1|19960620|2-HIGH|0|30|3078360|7489879|8|2832091|61567|4|19960815|REG AIR
804|2|28|199|2|19960620|2-HIGH|0|2|219838|7489879|2|215441|65951|0|19960808|TRUCK
804|3|28|76|2|19960620|2-HIGH|0|44|4294708|7489879|4|4122919|58564|5|19960722|TRUCK
805|1|29|198|1|19931124|3-MEDIUM|0|25|2745475|11991607|7|2553291|65891|6|19940219|AIR
805|2|29|57|1|19931124|3-MEDIUM|0|29|2775445|11991607|7|2581163|57423|1|19940104|AIR
805|3|29|47|1|19931124|3-MEDIUM|0|12|1136448|11991607|1|1125083|56822|6|19940216|REG AIR
805|4|29|76|1|19931124|3-MEDIUM|0|26|2537782|11991607|8|2334759|58564|7|19940213|RAIL
805|5|29|18|1|19931124|3-MEDIUM|0|30|2754030|11991607|8|2533707|55080|1|19940212|SHIP
805|6|29|145|2|19931124|3-MEDIUM|0|3|313542|11991607|0|313542|62708|5|19931228|REG AIR
805|7|29|129|1|19931124|3-MEDIUM|0|1|102912|11991607|10|92620|61747|7|19931226|TRUCK
806|1|7|105|2|19920419|5-LOW|0|1|100510|2291921|4|96489|60306|7|19920712|RAIL
806|2|7|160|2|19920419|5-LOW|0|22|2332352|2291921|8|2145763|63609|2|19920610|REG AIR
807|1|13|117|2|19940213|3-MEDIUM|0|49|4983839|15573716|0|4983839|61026|0|19940404|REG AIR
807|2|13|155|2|19940213|3-MEDIUM|0|49|5170235|15573716|1|5118532|63309|6|19940415|TRUCK
807|3|13|181|2|19940213|3-MEDIUM|0|48|5189664|15573716|7|4826387|64870|7|19940424|SHIP
832|1|10|103|1|19940523|3-MEDIUM|0|45|4513950|6849408|1|4468810|60186|2|19940710|MAIL
832|2|10|48|2|19940523|3-MEDIUM|0|24|2275296|6849408|5|2161531|56882|6|19940817|TRUCK
833|1|13|54|1|19951008|4-NOT SPECI|0|1|95405|3931653|4|91588|57243|4|19951128|MAIL
833|2|13|112|1|19951008|4-NOT SPECI|0|38|3846018|3931653|5|3653717|60726|5|19951214|TRUCK
834|1|14|145|1|19961125|4-NOT SPECI|0|36|3762504|5457105|6|3536753|62708|4|19970127|SHIP
834|2|14|7|2|19961125|4-NOT SPECI|0|11|997700|5457105|3|967769|54420|0|19970205|TRUCK
834|3|14|17|2|19961125|4-NOT SPECI|0|9|825309|5457105|9|751031|55020|8|19970214|MAIL
835|1|25|107|2|19940615|4-NOT SPECI|0|33|3323430|6243067|9|3024321|60426|6|19940809|RAIL
835|2|25|185|2|19940615|4-NOT SPECI|0|28|3038504|6243067|2|2977733|65110|2|19940818|SHIP
836|1|4|188|2|19980129|5-LOW|0|6|652908|9890700|9|594146|65290|3|19980406|TRUCK
836|2|4|84|2|19980129|5-LOW|0|18|1771344|9890700|3|1718203|59044|5|19980417|REG AIR
836|3|4|141|1|19980129|5-LOW|0|46|4789244|9890700|5|4549781|62468|7|19980412|REG AIR
836|4|4|51|2|19980129|5-LOW|0|29|2758045|9890700|10|2482240|57063|5|19980411|SHIP
837|1|7|57|1|19950808|1-URGENT|0|39|3732495|6091841|3|3620520|57423|8|19951003|RAIL
837|2|7|88|2|19950808|1-URGENT|0|24|2371392|6091841|8|2181680|59284|0|19951026|FOB
838|1|28|134|1|19970817|1-URGENT|0|20|2068260|6745499|10|1861434|62047|7|19971011|TRUCK
838|2|28|29|1|19970817|1-URGENT|0|27|2508354|6745499|5|2382936|55741|7|19971020|SHIP
838|3|28|95|1|19970817|1-URGENT|0|23|2288707|6745499|10|2059836|59705|7|19971103|AIR
839|1|1|158|2|19930504|3-MEDIUM|0|23|2433745|14404827|7|2263382|63489|2|19930730|AIR
839|2|1|189|1|19930504|3-MEDIUM|0|47|5119146|14404827|8|4709614|65350|0|19930802|AIR
839|3|1|5|2|19930504|3-MEDIUM|0|47|4253500|14404827|1|4210965|54300|3|19930727|REG AIR
839|4|1|147|1|19930504|3-MEDIUM|0|32|3350848|14404827|9|3049271|62828|0|19930620|TRUCK
864|1|8|130|1|19921128|3-MEDIUM|0|34|3502442|3533262|3|3397368|61807|4|19930203|SHIP
865|1|7|198|1|19931116|3-MEDIUM|0|16|1757104|1683129|7|1634106|65891|3|19940108|TRUCK
866|1|22|136|1|19920609|4-NOT SPECI|0|5|518065|14187390|8|476619|62167|0|19920726|AIR
866|2|22|147|2|19920609|4-NOT SPECI|0|33|3455562|14187390|10|3110005|62828|5|19920730|MAIL
866|3|22|20|2|19920609|4-NOT SPECI|0|17|1564034|14187390|5|1485832|55201|8|19920710|AIR
866|4|22|191|1|19920609|4-NOT SPECI|0|17|1855023|14187390|8|1706621|65471|6|19920830|MAIL
866|5|22|103|1|19920609|4-NOT SPECI|0|43|4313330|14187390|4|4140796|60186|7|19920720|SHIP
866|6|22|34|2|19920609|4-NOT SPECI|0|30|2802090|14187390|9|2549901|56041|2|19920717|FOB
867|1|28|139|1|19970112|2-HIGH|0|7|727391|1582351|4|698295|62347|7|19970220|TRUCK
867|2|28|172|1|19970112|2-HIGH|0|8|857736|1582351|9|780539|64330|7|19970331|SHIP
868|1|7|168|1|19930620|4-NOT SPECI|0|8|854528|2055005|6|803256|64089|3|19930812|MAIL
868|2|7|29|2|19930620|4-NOT SPECI|0|13|1207726|2055005|5|1147339|55741|7|19930906|AIR
869|1|4|63|1|19951115|5-LOW|0|27|2600262|21446198|7|2418243|57783|7|19951221|TRUCK
869|2|4|47|1|19951115|5-LOW|0|36|3409344|21446198|4|3272970|56822|1|19960118|RAIL
869|3|4|58|1|19951115|5-LOW|0|42|4023810|21446198|0|4023810|57483|8|19960212|SHIP
869|4|4|199|1|19951115|5-LOW|0|8|879352|21446198|0|879352|65951|3|19951231|REG AIR
869|5|4|25|1|19951115|5-LOW|0|27|2497554|21446198|4|2397651|55501|2|19960203|REG AIR
869|6|4|187|2|19951115|5-LOW|0|45|4892310|21446198|0|4892310|65230|6|19960131|RAIL
869|7|4|181|2|19951115|5-LOW|0|24|2594832|21446198|2|2542935|64870|5|19960111|REG AIR
870|1|1|50|2|19930309|1-URGENT|0|36|3420180|14667920|4|3283372|57003|7|19930605|MAIL
870|2|1|186|1|19930309|1-URGENT|0|5|543090|14667920|6|510504|65170|5|19930531|FOB
870|3|1|170|2|19930309|1-URGENT|0|6|642102|14667920|6|603575|64210|5|19930501|SHIP
870|4|1|67|2|19930309|1-URGENT|0|33|3191298|14667920|7|2967907|58023|3|19930525|FOB
870|5|1|74|1|19930309|1-URGENT|0|45|4383315|14667920|3|4251815|58444|2|19930523|REG AIR
870|6|1|112|2|19930309|1-URGENT|0|17|1720587|14667920|0|1720587|60726|4|19930516|AIR
870|7|1|125|2|19930309|1-URGENT|0|8|820096|14667920|6|770890|61507|4|19930509|AIR
871|1|10|97|1|19950320|1-URGENT|0|48|4786032|13120801|10|4307428|59825|3|19950614|AIR
871|2|10|55|2|19950320|1-URGENT|0|47|4488735|13120801|7|4174523|57303|3|19950606|RAIL
871|3|10|108|2|19950320|1-URGENT|0|13|1310530|13120801|9|1192582|60486|1|19950529|REG AIR
871|4|10|190|1|19950320|1-URGENT|0|29|3161551|13120801|6|2971857|65411|7|19950601|RAIL
896|1|11|39|1|19930603|2-HIGH|0|47|4413441|7266102|7|4104500|56341|8|19930809|TRUCK
896|2|11|198|2|19930603|2-HIGH|0|10|1098190|7266102|3|1065244|65891|7|19930828|SHIP
896|3|11|2|2|19930603|2-HIGH|0|7|631400|7266102|9|574574|54120|2|19930818|MAIL
896|4|11|152|1|19930603|2-HIGH|0|11|1157365|7266102|8|1064775|63129|4|19930816|MAIL
897|1|22|91|2|19980408|5-LOW|0|15|1486635|17298112|7|1382570|59465|4|19980528|REG AIR
897|2|22|184|2|19980408|5-LOW|0|26|2818868|17298112|5|2677924|65050|8|19980629|MAIL
897|3|22|126|1|19980408|5-LOW|0|13|1333956|17298112|7|1240579|61567|0|19980605|MAIL
897|4|22|102|2|19980408|5-LOW|0|2|200420|17298112|8|184386|60126|8|19980526|RAIL
897|5|22|163|1|19980408|5-LOW|0|48|5103168|17298112|3|4950072|63789|8|19980604|AIR
897|6|22|96|2|19980408|5-LOW|0|10|996090|17298112|8|916402|59765|1|19980520|MAIL
897|7|22|121|2|19980408|5-LOW|0|50|5105600|17298112|1|5054544|61267|4|19980706|REG AIR
898|1|10|161|1|19941001|4-NOT SPECI|0|9|955044|6059547|7|888190|63669|8|19941106|AIR
898|2|10|179|2|19941001|4-NOT SPECI|0|37|3992929|6059547|3|3873141|64750|5|19941202|REG AIR
898|3|10|49|2|19941001|4-NOT SPECI|0|11|1043944|6059547|1|1033504|56942|0|19941229|MAIL
899|1|4|61|1|19980721|4-NOT SPECI|0|18|1729908|6133313|4|1660711|57663|5|19980821|AIR
899|2|4|47|1|19980721|4-NOT SPECI|0|25|2367600|6133313|0|2367600|56822|7|19980824|REG AIR
899|3|4|85|2|19980721|4-NOT SPECI|0|4|394032|6133313|9|358569|59104|5|19981010|REG AIR
899|4|4|180|2|19980721|4-NOT SPECI|0|14|1512252|6133313|5|1436639|64810|3|19980909|FOB
900|1|2|199|1|19940727|4-NOT SPECI|0|44|4836436|12007351|1|4788071|65951|6|19940928|MAIL
900|2|2|115|1|19940727|4-NOT SPECI|0|48|4872528|12007351|8|4482725|60906|4|19940903|TRUCK
900|3|2|75|1|19940727|4-NOT SPECI|0|24|2340168|12007351|3|2269962|58504|0|19941020|SHIP
901|1|4|22|1|19950707|4-NOT SPECI|0|36|3319272|10789145|1|3286079|55321|1|19950925|REG AIR
901|2|4|46|1|19950707|4-NOT SPECI|0|2|189208|10789145|9|172179|56762|2|19950913|AIR
901|3|4|43|1|19950707|4-NOT SPECI|0|37|3489248|10789145|4|3349678|56582|8|19950830|AIR
901|4|4|18|1|19950707|4-NOT SPECI|0|11|1009811|10789145|0|1009811|55080|6|19951005|TRUCK
901|5|4|53|2|19950707|4-NOT SPECI|0|2|190610|10789145|6|179173|57183|3|19950927|FOB
901|6|4|62|2|19950707|4-NOT SPECI|0|25|2405150|10789145|5|2284892|57723|6|19951001|FOB
902|1|14|111|1|19950302|5-LOW|0|3|303333|14531793|6|285133|60666|0|19950531|MAIL
902|2|14|118|1|19950302|5-LOW|0|8|814488|14531793|6|765618|61086|7|19950426|RAIL
902|3|14|165|2|19950302|5-LOW|0|24|2556384|14531793|2|2505256|63909|5|19950518|FOB
902|4|14|199|2|19950302|5-LOW|0|15|1648785|14531793|9|1500394|65951|8|19950529|FOB
902|5|14|130|1|19950302|5-LOW|0|33|3399429|14531793|5|3229457|61807|5|19950530|TRUCK
902|6|14|54|1|19950302|5-LOW|0|46|4388630|14531793|8|4037539|57243|8|19950515|MAIL
902|7|14|174|1|19950302|5-LOW|0|14|1503838|14531793|8|1383530|64450|3|19950407|TRUCK
903|1|17|65|2|19921002|2-HIGH|0|27|2605662|9527519|4|2501435|57903|3|19921216|SHIP
903|2|17|9|1|19921002|2-HIGH|0|35|3181500|9527519|6|2990610|54540|5|19921116|TRUCK
903|3|17|9|1|19921002|2-HIGH|0|33|2999700|9527519|2|2939706|54540|3|19921127|MAIL
903|4|17|56|2|19921002|2-HIGH|0|9|860445|9527519|9|783004|57363|0|19921210|TRUCK
928|1|28|169|1|19941217|1-URGENT|0|29|3100564|22813649|7|2883524|64149|2|19950226|REG AIR
928|2|28|48|2|19941217|1-URGENT|0|24|2275296|22813649|5|2161531|56882|8|19950222|AIR
928|3|28|152|1|19941217|1-URGENT|0|46|4839890|22813649|8|4452698|63129|0|19950124|REG AIR
928|4|28|52|2|19941217|1-URGENT|0|43|4093815|22813649|10|3684433|57123|5|19950205|REG AIR
928|5|28|12|1|19941217|1-URGENT|0|38|3465638|22813649|2|3396325|54720|8|19950130|SHIP
928|6|28|55|1|19941217|1-URGENT|0|50|4775250|22813649|5|4536487|57303|0|19950130|TRUCK
928|7|28|11|1|19941217|1-URGENT|0|11|1002111|22813649|0|1002111|54660|1|19950131|AIR
929|1|22|129|2|19921207|1-URGENT|0|45|4631040|10930102|9|4214246|61747|1|19930210|REG AIR
929|2|22|175|1|19921207|1-URGENT|0|44|4730748|10930102|2|4636133|64510|0|19930125|SHIP
929|3|22|74|1|19921207|1-URGENT|0|14|1363698|10930102|6|1281876|58444|7|19930122|FOB
929|4|22|102|1|19921207|1-URGENT|0|7|701470|10930102|6|659381|60126|1|19930223|TRUCK
930|1|10|45|2|19970516|2-HIGH|0|36|3402144|3184406|10|3061929|56702|4|19970720|RAIL
931|1|20|40|1|19920805|4-NOT SPECI|0|18|1692072|8082904|0|1692072|56402|5|19920909|RAIL
931|2|20|17|2|19920805|4-NOT SPECI|0|10|917010|8082904|5|871159|55020|7|19920907|SHIP
931|3|20|147|2|19920805|4-NOT SPECI|0|48|5026272|8082904|1|4976009|62828|8|19921029|FOB
932|1|11|44|1|19960703|1-URGENT|0|41|3870564|4023450|1|3831858|56642|5|19960908|RAIL
933|1|10|49|2|19970924|5-LOW|0|23|2182792|16971274|2|2139136|56942|4|19971107|MAIL
933|2|10|13|1|19970924|5-LOW|0|27|2465127|16971274|2|2415824|54780|1|19971121|RAIL
933|3|10|100|1|19970924|5-LOW|0|26|2600260|16971274|5|2470247|60006|0|19971223|AIR
933|4|10|112|1|19970924|5-LOW|0|46|4655706|16971274|7|4329806|60726|8|19971111|AIR
933|5|10|145|2|19970924|5-LOW|0|19|1985766|16971274|9|1807047|62708|3|19971024|RAIL
933|6|10|164|1|19970924|5-LOW|0|31|3298896|16971274|0|3298896|63849|0|19971128|MAIL
934|1|7|118|2|19940921|3-MEDIUM|0|18|1832598|5491886|7|1704316|61086|1|19941209|RAIL
934|2|7|132|2|19940921|3-MEDIUM|0|15|1548195|5491886|8|1424339|61927|3|19941110|MAIL
934|3|7|188|1|19940921|3-MEDIUM|0|21|2285178|5491886|4|2193770|65290|5|19941111|MAIL
935|1|13|28|1|19950604|4-NOT SPECI|0|23|2134446|9773387|5|2027723|55681|0|19950802|REG AIR
935|2|13|65|2|19950604|4-NOT SPECI|0|23|2219638|9773387|2|2175245|57903|1|19950805|TRUCK
935|3|13|135|1|19950604|4-NOT SPECI|0|36|3726468|9773387|6|3502879|62107|0|19950815|AIR
935|4|13|58|2|19950604|4-NOT SPECI|0|13|1245465|9773387|8|1145827|57483|4|19950810|TRUCK
935|5|13|13|1|19950604|4-NOT SPECI|0|8|730408|9773387|2|715799|54780|5|19950713|TRUCK
935|6|13|59|2|19950604|4-NOT SPECI|0|1|95905|9773387|1|94945|57543|8|19950802|TRUCK
960|1|8|107|1|19940506|5-LOW|0|1|100710|17333665|7|93660|60426|0|19940610|AIR
960|2|8|117|2|19940506|5-LOW|0|25|2542775|17333665|6|2390208|61026|8|19940613|RAIL
960|3|8|175|2|19940506|5-LOW|0|32|3440544|17333665|1|3406138|64510|8|19940801|FOB
960|4|8|57|1|19940506|5-LOW|0|30|2871150|17333665|7|2670169|57423|7|19940706|REG AIR
960|5|8|124|1|19940506|5-LOW|0|47|4813364|17333665|7|4476428|61447|4|19940801|RAIL
960|6|8|120|1|19940506|5-LOW|0|33|3366396|17333665|0|3366396|61207|3|19940605|FOB
961|1|7|118|2|19940526|3-MEDIUM|0|7|712677|2345984|10|641409|61086|0|19940711|RAIL
961|2|7|91|1|19940526|3-MEDIUM|0|18|1783962|2345984|9|1623405|59465|5|19940805|AIR
962|1|16|57|1|19950520|3-MEDIUM|0|36|3445380|8028677|1|3410926|57423|3|19950724|TRUCK
962|2|16|36|1|19950520|3-MEDIUM|0|27|2527281|8028677|9|2299825|56161|2|19950724|SHIP
962|3|16|80|1|19950520|3-MEDIUM|0|3|294024|8028677|7|273442|58804|8|19950720|FOB
962|4|16|57|1|19950520|3-MEDIUM|0|20|1914100|8028677|4|1837536|57423|2|19950711|SHIP
963|1|14|194|2|19950515|5-LOW|0|7|765933|5328725|1|758273|65651|0|19950707|REG AIR
963|2|14|98|1|19950515|5-LOW|0|48|4790832|5328725|10|4311748|59885|6|19950801|RAIL
964|1|4|199|1|19980430|2-HIGH|0|39|4286841|13114647|4|4115367|65951|1|19980704|AIR
964|2|4|113|1|19980430|2-HIGH|0|1|101311|13114647|2|99284|60786|5|19980709|REG AIR
964|3|4|57|1|19980430|2-HIGH|0|49|4689545|13114647|1|4642649|57423|3|19980721|MAIL
964|4|4|55|1|19980430|2-HIGH|0|44|4202220|13114647|5|3992109|57303|2|19980713|TRUCK
965|1|22|108|1|19920621|3-MEDIUM|0|20|2016200|13096467|4|1935552|60486|5|19920826|MAIL
965|2|22|18|2|19920621|3-MEDIUM|0|23|2111423|13096467|6|1984737|55080|8|19920814|MAIL
965|3|22|159|2|19920621|3-MEDIUM|0|19|2012385|13096467|3|1952013|63549|3|19920819|MAIL
965|4|22|15|2|19920621|3-MEDIUM|0|48|4392048|13096467|9|3996763|54900|2|19920829|MAIL
965|5|22|73|2|19920621|3-MEDIUM|0|4|389228|13096467|5|369766|58384|1|19920824|AIR
965|6|22|87|2|19920621|3-MEDIUM|0|15|1480620|13096467|1|1465813|59224|2|19920918|REG AIR
965|7|22|118|1|19920621|3-MEDIUM|0|10|1018110|13096467|8|936661|61086|3|19920814|FOB
966|1|11|180|2|19971111|3-MEDIUM|0|19|2052342|17779690|7|1908678|64810|1|19980126|FOB
966|2|11|117|2|19971111|3-MEDIUM|0|42|4271862|17779690|2|4186424|61026|6|19980101|TRUCK
966|3|11|22|2|19971111|3-MEDIUM|0|42|3872484|17779690|6|3640134|55321|8|19971220|RAIL
966|4|11|5|2|19971111|3-MEDIUM|0|20|1810000|17779690|4|1737600|54300|1|19980126|TRUCK
966|5|11|3|1|19971111|3-MEDIUM|0|20|1806000|17779690|6|1697640|54180|0|19971215|TRUCK
966|6|11|8|2|19971111|3-MEDIUM|0|44|3995200|17779690|3|3875344|54480|4|19980114|AIR
967|1|16|59|2|19950910|3-MEDIUM|0|41|3932105|17928795|5|3735499|57543|5|19951104|MAIL
967|2|16|85|2|19950910|3-MEDIUM|0|4|394032|17928795|1|390091|59104|2|19951016|REG AIR
967|3|16|132|1|19950910|3-MEDIUM|0|10|1032130|17928795|0|1032130|61927|2|19951026|MAIL
967|4|16|148|2|19950910|3-MEDIUM|0|49|5135886|17928795|1|5084527|62888|4|19951205|SHIP
967|5|16|17|1|19950910|3-MEDIUM|0|41|3759741|17928795|8|3458961|55020|4|19951027|FOB
967|6|16|106|1|19950910|3-MEDIUM|0|17|1710370|17928795|5|1624851|60366|6|19951108|MAIL
967|7|16|161|2|19950910|3-MEDIUM|0|18|1910088|17928795|0|1910088|63669|2|19951025|RAIL
992|1|1|60|2|19940420|5-LOW|0|14|1344084|9068965|10|1209675|57603|3|19940607|MAIL
992|2|1|38|1|19940420|5-LOW|0|34|3189302|9068965|2|3125515|56281|0|19940630|RAIL
992|3|1|105|1|19940420|5-LOW|0|30|3015300|9068965|10|2713770|60306|0|19940712|SHIP
992|4|1|48|1|19940420|5-LOW|0|21|1990884|9068965|6|1871430|56882|6|19940606|TRUCK
993|1|25|175|1|19950531|3-MEDIUM|0|33|3548061|14997030|1|3512580|64510|5|19950818|AIR
993|2|25|3|1|19950531|3-MEDIUM|0|28|2528400|14997030|6|2376696|54180|8|19950810|RAIL
993|3|25|40|2|19950531|3-MEDIUM|0|10|940040|14997030|3|911838|56402|8|19950803|RAIL
993|4|25|191|2|19950531|3-MEDIUM|0|40|4364760|14997030|1|4321112|65471|1|19950722|RAIL
993|5|25|146|1|19950531|3-MEDIUM|0|33|3452262|14997030|9|3141558|62768|8|19950714|RAIL
994|1|16|65|1|19971229|1-URGENT|0|4|386024|369772|7|359002|57903|3|19980129|SHIP
995|1|22|173|2|19970519|2-HIGH|0|15|1609755|4285565|8|1480974|64390|5|19970723|REG AIR
995|2|22|129|1|19970519|2-HIGH|0|28|2881536|4285565|8|2651013|61747|3|19970708|SHIP
996|1|7|173|2|19941126|4-NOT SPECI|0|43|4614631|12153524|3|4476192|64390|6|19950220|SHIP
996|2|7|60|1|19941126|4-NOT SPECI|0|29|2784174|12153524|7|2589281|57603|0|19950204|REG AIR
996|3|7|38|2|19941126|4-NOT SPECI|0|14|1313242|12153524|2|1286977|56281|8|19941226|AIR
996|4|7|75|1|19941126|4-NOT SPECI|0|36|3510252|12153524|6|3299636|58504|1|19950110|SHIP
996|5|7|166|2|19941126|4-NOT SPECI|0|1|106616|12153524|10|95954|63969|1|19950213|FOB
997|1|13|163|1|19930905|5-LOW|0|11|1169476|11559597|0|1169476|63789|2|19931107|TRUCK
997|2|13|48|1|19930905|5-LOW|0|17|1611668|11559597|3|1563317|56882|0|19931112|SHIP
997|3|13|82|2|19930905|5-LOW|0|15|1473120|11559597|10|1325808|58924|0|19931012|TRUCK
997|4|13|51|2|19930905|5-LOW|0|37|3518885|11559597|7|3272563|57063|3|19931126|MAIL
997|5|13|36|1|19930905|5-LOW|0|33|3088899|11559597|5|2934454|56161|2|19931102|REG AIR
997|6|13|183|2|19930905|5-LOW|0|10|1083180|11559597|3|1050684|64990|6|19931112|AIR
998|1|1|10|2|19971223|5-LOW|0|22|2002022|6526938|4|1921941|54600|5|19980316|RAIL
998|2|1|181|2|19971223|5-LOW|0|7|756826|6526938|10|681143|64870|5|19980214|MAIL
