lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
2369|2|4|169|1|19980107|1-URGENT|0|47|5025052|19785557|10|4522546|64149|2|19980304|RAIL
2369|3|4|167|2|19980107|1-URGENT|0|16|1707456|19785557|0|1707456|64029|3|19980322|MAIL
2369|4|4|67|2|19980107|1-URGENT|0|50|4835300|19785557|6|4545182|58023|3|19980405|MAIL
2369|5|4|61|2|19980107|1-URGENT|0|36|3459816|19785557|10|3113834|57663|5|19980210|TRUCK
2369|6|4|31|2|19980107|1-URGENT|0|6|558618|19785557|3|541859|55861|7|19980218|TRUCK
2369|7|4|60|2|19980107|1-URGENT|0|22|2112132|19785557|6|1985404|57603|8|19980310|RAIL
2370|1|7|46|1|19971121|5-LOW|0|3|283812|11139424|3|275297|56762|7|19980128|SHIP
2370|2|7|2|1|19971121|5-LOW|0|24|2164800|11139424|0|2164800|54120|5|19980211|REG AIR
2370|3|7|61|1|19971121|5-LOW|0|32|3075392|11139424|5|2921622|57663|2|19980105|MAIL
2370|4|7|6|2|19971121|5-LOW|0|21|1902600|11139424|4|1826496|54360|1|19971224|MAIL
2370|5|7|170|1|19971121|5-LOW|0|18|1926306|11139424|0|1926306|64210|2|19980115|REG AIR
2370|6|7|32|1|19971121|5-LOW|0|16|1491248|11139424|5|1416685|55921|3|19980104|AIR
2370|7|7|159|2|19971121|5-LOW|0|3|317745|11139424|5|301857|63549|7|19971224|TRUCK
2371|1|7|159|2|19940312|4-NOT SPECI|0|37|3918855|10230813|5|3722912|63549|5|19940527|TRUCK
2371|2|7|35|1|19940312|4-NOT SPECI|0|21|1963563|10230813|0|1963563|56101|5|19940419|AIR
2371|3|7|101|1|19940312|4-NOT SPECI|0|11|1101210|10230813|5|1046149|60066|2|19940609|TRUCK
2371|4|7|43|2|19940312|4-NOT SPECI|0|33|3112032|10230813|5|2956430|56582|8|19940411|AIR
2372|1|1|43|1|19931029|4-NOT SPECI|0|42|3960768|7339959|8|3643906|56582|2|19931210|REG AIR
2372|2|1|3|2|19931029|4-NOT SPECI|0|17|1535100|7339959|7|1427643|54180|1|19931225|RAIL
2372|3|1|164|2|19931029|4-NOT SPECI|0|12|1276992|7339959|4|1225912|63849|4|19931128|SHIP
2372|4|1|122|2|19931029|4-NOT SPECI|0|4|408848|7339959|0|408848|61327|7|19931205|REG AIR
2372|5|1|20|2|19931029|4-NOT SPECI|0|5|460010|7339959|2|450809|55201|4|19931226|RAIL
2373|1|1|191|2|19961120|3-MEDIUM|0|17|1855023|7022075|2|1817922|65471|1|19970127|AIR
2373|2|1|136|2|19961120|3-MEDIUM|0|3|310839|7022075|8|285971|62167|8|19970218|TRUCK
2373|3|1|141|1|19961120|3-MEDIUM|0|29|3019306|7022075|5|2868340|62468|2|19970122|TRUCK
2373|4|1|91|2|19961120|3-MEDIUM|0|5|495545|7022075|10|445990|59465|1|19970111|REG AIR
2373|5|1|47|1|19961120|3-MEDIUM|0|13|1231152|7022075|6|1157282|56822|3|19970107|RAIL
2373|6|1|175|2|19961120|3-MEDIUM|0|3|322551|7022075|7|299972|64510|3|19970123|TRUCK
2374|1|8|118|1|19980725|5-LOW|0|41|4174251|9449688|7|3882053|61086|0|19980906|RAIL
2374|2|8|160|2|19980725|5-LOW|0|24|2544384|9449688|7|2366277|63609|8|19981008|TRUCK
2374|3|8|61|2|19980725|5-LOW|0|2|192212|9449688|6|180679|57663|2|19981020|FOB
2374|4|8|74|1|19980725|5-LOW|0|28|2727396|9449688|4|2618300|58444|8|19980911|MAIL
2375|1|29|168|1|19970729|4-NOT SPECI|0|3|320448|1201382|2|314039|64089|8|19970902|RAIL
2375|2|29|132|1|19970729|4-NOT SPECI|0|9|928917|1201382|9|845314|61927|2|19970904|MAIL
2400|1|14|103|1|19960906|4-NOT SPECI|0|48|4814880|4963766|1|4766731|60186|2|19961012|MAIL
2400|2|14|90|1|19960906|4-NOT SPECI|0|1|99009|4963766|4|95048|59405|7|19961025|MAIL
2401|1|11|182|1|19980411|3-MEDIUM|0|39|4220502|11792059|0|4220502|64930|3|19980704|FOB
2401|2|11|3|2|19980411|3-MEDIUM|0|49|4424700|11792059|5|4203465|54180|7|19980525|AIR
2401|3|11|123|1|19980411|3-MEDIUM|0|10|1023120|11792059|2|1002657|61387|3|19980630|MAIL
2401|4|11|119|2|19980411|3-MEDIUM|0|20|2038220|11792059|7|1895544|61146|1|19980630|RAIL
2402|1|16|86|1|19970313|4-NOT SPECI|0|43|4240144|16053222|3|4112939|59164|8|19970527|RAIL
2402|2|16|152|2|19970313|4-NOT SPECI|0|24|2525160|16053222|2|2474656|63129|5|19970425|SHIP
2402|3|16|170|2|19970313|4-NOT SPECI|0|41|4387697|16053222|8|4036681|64210|2|19970520|REG AIR
2402|4|16|19|1|19970313|4-NOT SPECI|0|50|4595050|16053222|4|4411248|55140|7|19970506|AIR
2402|5|16|37|2|19970313|4-NOT SPECI|0|2|187406|16053222|10|168665|56221|4|19970521|SHIP
2403|1|16|83|2|19961223|3-MEDIUM|0|34|3342472|11102079|4|3208773|58984|7|19970302|REG AIR
2403|2|16|152|2|19961223|3-MEDIUM|0|19|1999085|11102079|8|1839158|63129|7|19970315|FOB
2403|3|16|193|1|19961223|3-MEDIUM|0|27|2951613|11102079|5|2804032|65591|3|19970321|SHIP
2403|4|16|31|1|19961223|3-MEDIUM|0|30|2793090|11102079|5|2653435|55861|6|19970228|TRUCK
2404|1|2|147|2|19961028|5-LOW|0|36|3769704|11831974|7|3505824|62828|0|19961231|REG AIR
2404|2|2|36|1|19961028|5-LOW|0|1|93603|11831974|2|91730|56161|4|19970121|MAIL
2404|3|2|18|2|19961028|5-LOW|0|41|3763841|11831974|2|3688564|55080|6|19961218|AIR
2404|4|2|57|1|19961028|5-LOW|0|19|1818395|11831974|9|1654739|57423|3|19970108|SHIP
2404|5|2|4|2|19961028|5-LOW|0|18|1627200|11831974|0|1627200|54240|4|19961221|RAIL
2404|6|2|191|1|19961028|5-LOW|0|7|763833|11831974|10|687449|65471|7|19970116|AIR
2404|7|2|34|1|19961028|5-LOW|0|2|186806|11831974|1|184937|56041|2|19961213|REG AIR
2405|1|11|89|2|19980619|2-HIGH|0|18|1780344|15658307|9|1620113|59344|7|19980904|REG AIR
2405|2|11|27|2|19980619|2-HIGH|0|30|2781060|15658307|10|2502954|55621|8|19980904|AIR
2405|3|11|17|1|19980619|2-HIGH|0|49|4493349|15658307|0|4493349|55020|6|19980917|FOB
2405|4|11|177|1|19980619|2-HIGH|0|23|2477491|15658307|8|2279291|64630|5|19980726|AIR
2405|5|11|117|2|19980619|2-HIGH|0|3|305133|15658307|3|295979|61026|1|19980801|SHIP
2405|6|11|20|1|19980619|2-HIGH|0|2|184004|15658307|4|176643|55201|8|19980722|REG AIR
2405|7|11|51|1|19980619|2-HIGH|0|38|3613990|15658307|3|3505570|57063|2|19980905|SHIP
2406|1|22|170|2|19960713|1-URGENT|0|18|1926306|10790585|7|1791464|64210|5|19960909|MAIL
2406|2|22|41|1|19960713|1-URGENT|0|40|3764160|10790585|2|3688876|56462|7|19960817|SHIP
2406|3|22|50|1|19960713|1-URGENT|0|16|1520080|10790585|7|1413674|57003|3|19960813|SHIP
2406|4|22|146|2|19960713|1-URGENT|0|34|3556876|10790585|7|3307894|62768|6|19960822|AIR
2407|1|7|64|1|19940822|4-NOT SPECI|0|14|1349684|8878025|4|1295696|57843|2|19941028|FOB
2407|2|7|166|1|19940822|4-NOT SPECI|0|9|959544|8878025|7|892375|63969|5|19941014|TRUCK
2407|3|7|131|1|19940822|4-NOT SPECI|0|39|4021407|8878025|2|3940978|61867|2|19941115|MAIL
2407|4|7|91|2|19940822|4-NOT SPECI|0|10|991090|8878025|1|981179|59465|7|19941113|FOB
2407|5|7|198|2|19940822|4-NOT SPECI|0|14|1537466|8878025|4|1475967|65891|5|19941021|FOB
2432|1|5|50|2|19970427|3-MEDIUM|0|30|2850150|6266193|3|2764645|57003|2|19970725|TRUCK
2432|2|5|162|1|19970427|3-MEDIUM|0|8|849728|6266193|7|790247|63729|1|19970716|RAIL
2432|3|5|109|1|19970427|3-MEDIUM|0|13|1311830|6266193|7|1220001|60546|6|19970725|RAIL
2432|4|5|13|1|19970427|3-MEDIUM|0|14|1278214|6266193|0|1278214|54780|6|19970619|RAIL
2433|1|16|87|1|19930221|5-LOW|0|39|3849612|19883467|1|3811115|59224|4|19930325|SHIP
2433|2|16|134|2|19930221|5-LOW|0|20|2068260|19883467|5|1964847|62047|6|19930421|REG AIR
2433|3|16|157|2|19930221|5-LOW|0|38|4017170|19883467|8|3695796|63429|3|19930424|SHIP
2433|4|16|121|1|19930221|5-LOW|0|43|4390816|19883467|1|4346907|61267|5|19930424|RAIL
2433|5|16|108|1|19930221|5-LOW|0|3|302430|19883467|6|284284|60486|2|19930326|AIR
2433|6|16|92|2|19930221|5-LOW|0|15|1488135|19883467|4|1428609|59525|3|19930404|REG AIR
2433|7|16|64|2|19930221|5-LOW|0|41|3952646|19883467|9|3596907|57843|3|19930506|SHIP
2434|1|25|95|1|19950911|4-NOT SPECI|0|1|99509|6899942|1|98513|59705|6|19951012|MAIL
2434|2|25|127|2|19950911|4-NOT SPECI|0|39|4005768|6899942|9|3645248|61627|5|19951023|RAIL
2434|3|25|130|2|19950911|4-NOT SPECI|0|28|2884364|6899942|2|2826676|61807|5|19951110|RAIL
2435|1|17|39|1|19930421|4-NOT SPECI|0|8|751224|11474159|8|691126|56341|3|19930602|SHIP
2435|2|17|49|2|19930421|4-NOT SPECI|0|43|4080872|11474159|3|3958445|56942|8|19930718|TRUCK
2435|3|17|12|2|19930421|4-NOT SPECI|0|24|2188824|11474159|7|2035606|54720|8|19930718|SHIP
2435|4|17|156|1|19930421|4-NOT SPECI|0|22|2323530|11474159|2|2277059|63369|5|19930612|SHIP
2435|5|17|72|1|19930421|4-NOT SPECI|0|3|291621|11474159|7|271207|58324|7|19930523|FOB
2435|6|17|46|2|19930421|4-NOT SPECI|0|17|1608268|11474159|2|1576102|56762|2|19930703|TRUCK
2436|1|4|155|1|19930715|2-HIGH|0|48|5064720|11740516|4|4862131|63309|2|19930825|FOB
2436|2|4|117|2|19930715|2-HIGH|0|18|1830798|11740516|5|1739258|61026|3|19930924|TRUCK
2436|3|4|164|1|19930715|2-HIGH|0|6|638496|11740516|6|600186|63849|8|19931003|RAIL
2436|4|4|4|2|19930715|2-HIGH|0|1|90400|11740516|5|85880|54240|1|19930825|SHIP
2436|5|4|52|2|19930715|2-HIGH|0|4|380820|11740516|10|342738|57123|6|19930904|TRUCK
2436|6|4|3|1|19930715|2-HIGH|0|10|903000|11740516|10|812700|54180|6|19930825|FOB
2436|7|4|163|1|19930715|2-HIGH|0|30|3189480|11740516|5|3030006|63789|0|19930911|REG AIR
2437|1|11|94|1|19970315|2-HIGH|0|46|4572814|9424552|7|4252717|59645|4|19970510|RAIL
2437|2|11|190|1|19970315|2-HIGH|0|26|2834494|9424552|0|2834494|65411|4|19970415|REG AIR
2437|3|11|2|2|19970315|2-HIGH|0|23|2074600|9424552|1|2053854|54120|0|19970522|SHIP
2438|1|29|165|2|19971123|5-LOW|0|45|4793220|7375230|1|4745287|63909|0|19980202|REG AIR
2438|2|29|13|1|19971123|5-LOW|0|31|2830331|7375230|8|2603904|54780|1|19980109|REG AIR
2439|1|7|164|2|19950624|1-URGENT|0|2|212832|12752669|9|193677|63849|3|19950920|MAIL
2439|2|7|144|1|19950624|1-URGENT|0|5|522070|12752669|7|485525|62648|1|19950805|FOB
2439|3|7|195|1|19950624|1-URGENT|0|33|3614127|12752669|8|3324996|65711|5|19950824|FOB
2439|4|7|111|1|19950624|1-URGENT|0|30|3033330|12752669|3|2942330|60666|6|19950820|AIR
2439|5|7|139|1|19950624|1-URGENT|0|32|3325216|12752669|4|3192207|62347|0|19950826|SHIP
2439|6|7|139|1|19950624|1-URGENT|0|22|2286086|12752669|4|2194642|62347|3|19950728|REG AIR
2464|1|4|49|2|19940306|1-URGENT|0|10|949040|19920435|5|901588|56942|3|19940411|RAIL
2464|2|4|101|2|19940306|1-URGENT|0|20|2002200|19920435|1|1982178|60066|7|19940415|FOB
2464|3|4|68|1|19940306|1-URGENT|0|32|3097792|19920435|7|2880946|58083|2|19940509|TRUCK
2464|4|4|52|2|19940306|1-URGENT|0|26|2475330|19920435|3|2401070|57123|7|19940530|SHIP
2464|5|4|177|1|19940306|1-URGENT|0|41|4416397|19920435|9|4018921|64630|4|19940501|TRUCK
2464|6|4|71|2|19940306|1-URGENT|0|33|3204531|19920435|5|3044304|58264|2|19940419|REG AIR
2464|7|4|154|1|19940306|1-URGENT|0|40|4216600|19920435|7|3921438|63249|4|19940428|TRUCK
2465|1|7|68|2|19950716|4-NOT SPECI|0|27|2613762|2532734|5|2483073|58083|2|19950929|FOB
2466|1|23|186|2|19970609|4-NOT SPECI|0|16|1737888|10875250|0|1737888|65170|2|19970724|FOB
2466|2|23|105|1|19970609|4-NOT SPECI|0|10|1005100|10875250|0|1005100|60306|0|19970710|AIR
2466|3|23|14|2|19970609|4-NOT SPECI|0|29|2650629|10875250|10|2385566|54840|7|19970731|FOB
2466|4|23|11|2|19970609|4-NOT SPECI|0|29|2641929|10875250|4|2536251|54660|4|19970724|MAIL
2466|5|23|79|1|19970609|4-NOT SPECI|0|30|2937210|10875250|2|2878465|58744|1|19970805|REG AIR
2467|1|25|133|2|19961126|5-LOW|0|7|723191|17599197|0|723191|61987|0|19970214|REG AIR
2467|2|25|162|2|19961126|5-LOW|0|26|2761616|17599197|2|2706383|63729|4|19961230|SHIP
2467|3|25|77|2|19961126|5-LOW|0|13|1270191|17599197|3|1232085|58624|5|19961228|RAIL
2467|4|25|92|2|19961126|5-LOW|0|14|1388926|17599197|3|1347258|59525|6|19970203|TRUCK
2467|5|25|169|2|19961126|5-LOW|0|47|5025052|17599197|6|4723548|64149|2|19970212|RAIL
2467|6|25|144|2|19961126|5-LOW|0|35|3654490|17599197|9|3325585|62648|3|19970210|REG AIR
2467|7|25|22|2|19961126|5-LOW|0|33|3042666|17599197|4|2920959|55321|6|19970213|TRUCK
2468|1|13|94|2|19970419|3-MEDIUM|0|46|4572814|14289684|0|4572814|59645|4|19970619|SHIP
2468|2|13|21|2|19970419|3-MEDIUM|0|43|3960386|14289684|0|3960386|55261|4|19970701|FOB
2468|3|13|195|1|19970419|3-MEDIUM|0|44|4818836|14289684|0|4818836|65711|3|19970612|RAIL
2468|4|13|82|1|19970419|3-MEDIUM|0|5|491040|14289684|8|451756|58924|0|19970612|MAIL
2469|1|19|166|2|19980312|4-NOT SPECI|0|11|1172776|1219687|0|1172776|63969|4|19980512|TRUCK
2470|1|28|110|2|19940109|2-HIGH|0|12|1212132|10496633|6|1139404|60606|6|19940213|FOB
2470|2|28|100|2|19940109|2-HIGH|0|50|5000500|10496633|3|4850485|60006|3|19940221|AIR
2470|3|28|64|1|19940109|2-HIGH|0|10|964060|10496633|5|915857|57843|8|19940311|FOB
2470|4|28|162|1|19940109|2-HIGH|0|30|3186480|10496633|4|3059020|63729|8|19940404|AIR
2471|1|10|84|1|19920827|1-URGENT|0|37|3641096|16279592|5|3459041|59044|1|19921002|TRUCK
2471|2|10|167|2|19920827|1-URGENT|0|47|5015652|16279592|2|4915338|64029|6|19920926|RAIL
2471|3|10|90|1|19920827|1-URGENT|0|3|297027|16279592|5|282175|59405|3|19921022|MAIL
2471|4|10|11|1|19920827|1-URGENT|0|37|3370737|16279592|3|3269614|54660|5|19921004|TRUCK
2471|5|10|137|2|19920827|1-URGENT|0|29|3007677|16279592|4|2887369|62227|0|19921116|TRUCK
2471|6|10|55|1|19920827|1-URGENT|0|10|955050|16279592|0|955050|57303|1|19921025|AIR
2496|1|20|141|1|19931108|5-LOW|0|38|3956332|4148609|2|3877205|62468|7|19940203|RAIL
2497|1|25|12|2|19950924|1-URGENT|0|34|3100834|17132648|2|3038817|54720|3|19951116|AIR
2497|2|25|77|1|19950924|1-URGENT|0|15|1465605|17132648|9|1333700|58624|2|19951218|SHIP
2497|3|25|34|2|19950924|1-URGENT|0|28|2615284|17132648|2|2562978|56041|8|19951219|REG AIR
2497|4|25|144|1|19950924|1-URGENT|0|48|5011872|17132648|6|4711159|62648|5|19951211|AIR
2497|5|25|175|1|19950924|1-URGENT|0|28|3010476|17132648|4|2890056|64510|5|19951028|MAIL
2497|6|25|71|1|19950924|1-URGENT|0|19|1845033|17132648|5|1752781|58264|8|19951218|TRUCK
2498|1|28|143|2|19920815|2-HIGH|0|48|5007072|10711331|10|4506364|62588|1|19921016|RAIL
2498|2|28|121|2|19920815|2-HIGH|0|23|2348576|10711331|7|2184175|61267|4|19921012|FOB
2498|3|28|168|1|19920815|2-HIGH|0|7|747712|10711331|7|695372|64089|0|19921113|TRUCK
2498|4|28|133|2|19920815|2-HIGH|0|34|3512642|10711331|10|3161377|61987|1|19921012|TRUCK
2499|1|14|150|2|19970525|5-LOW|0|15|1575225|12879899|4|1512216|63009|6|19970806|FOB
2499|2|14|46|1|19970525|5-LOW|0|48|4540992|12879899|9|4132302|56762|3|19970812|AIR
2499|3|14|133|1|19970525|5-LOW|0|31|3202703|12879899|9|2914459|61987|5|19970628|AIR
2499|4|14|159|1|19970525|5-LOW|0|39|4130685|12879899|6|3882843|63549|2|19970627|SHIP
2500|1|14|192|1|19930528|4-NOT SPECI|0|40|4368760|4456135|0|4368760|65531|2|19930713|SHIP
2501|1|2|84|2|19930620|3-MEDIUM|0|4|393632|15619926|10|354268|59044|6|19930822|RAIL
2501|2|2|106|2|19930620|3-MEDIUM|0|33|3320130|15619926|1|3286928|60366|4|19930904|MAIL
2501|3|2|72|1|19930620|3-MEDIUM|0|20|1944140|15619926|10|1749726|58324|6|19930727|RAIL
2501|4|2|58|2|19930620|3-MEDIUM|0|26|2490930|15619926|9|2266746|57483|1|19930910|SHIP
2501|5|2|104|2|19930620|3-MEDIUM|0|22|2209020|15619926|0|2209020|60246|6|19930914|MAIL
2501|6|2|81|2|19930620|3-MEDIUM|0|31|3041348|15619926|1|3010934|58864|7|19930802|MAIL
2501|7|2|141|1|19930620|3-MEDIUM|0|21|2186394|15619926|5|2077074|62468|2|19930727|MAIL
2502|1|11|163|1|19941120|1-URGENT|0|33|3508428|6621143|10|3157585|63789|6|19950114|REG AIR
2502|2|11|136|2|19941120|1-URGENT|0|7|725291|6621143|5|689026|62167|8|19950128|RAIL
2502|3|11|40|1|19941120|1-URGENT|0|21|1974084|6621143|9|1796416|56402|0|19950111|REG AIR
2502|4|11|47|2|19941120|1-URGENT|0|8|757632|6621143|6|712174|56822|3|19950117|MAIL
2503|1|28|123|2|19960820|2-HIGH|0|33|3376296|3205455|6|3173718|61387|1|19961014|SHIP
2528|1|26|1|1|19940321|3-MEDIUM|0|10|901000|5600533|2|882980|54060|3|19940429|REG AIR
2528|2|26|74|2|19940321|3-MEDIUM|0|13|1266291|5600533|0|1266291|58444|3|19940521|REG AIR
2528|3|26|175|1|19940321|3-MEDIUM|0|35|3763095|5600533|10|3386785|64510|0|19940605|MAIL
2529|1|10|131|2|19960506|4-NOT SPECI|0|4|412452|14696831|7|383580|61867|7|19960804|SHIP
2529|2|10|185|1|19960506|4-NOT SPECI|0|3|325554|14696831|5|309276|65110|0|19960628|SHIP
2529|3|10|141|2|19960506|4-NOT SPECI|0|50|5205700|14696831|9|4737187|62468|8|19960723|MAIL
2529|4|10|60|2|19960506|4-NOT SPECI|0|14|1344084|14696831|0|1344084|57603|0|19960722|MAIL
2529|5|10|152|2|19960506|4-NOT SPECI|0|35|3682525|14696831|7|3424748|63129|0|19960614|MAIL
2529|6|10|30|1|19960506|4-NOT SPECI|0|44|4092132|14696831|0|4092132|55801|0|19960801|SHIP
2530|1|19|21|1|19951011|2-HIGH|0|9|828918|11820705|9|754315|55261|3|19951120|REG AIR
2530|2|19|93|2|19951011|2-HIGH|0|42|4170978|11820705|4|4004138|59585|8|19951210|RAIL
2530|3|19|108|1|19951011|2-HIGH|0|8|806480|11820705|10|725832|60486|8|19951128|MAIL
2530|4|19|194|1|19951011|2-HIGH|0|19|2078961|11820705|10|1871064|65651|8|19951213|SHIP
2530|5|19|19|1|19951011|2-HIGH|0|32|2940832|11820705|3|2852607|55140|4|19951130|AIR
2530|6|19|4|1|19951011|2-HIGH|0|10|904000|11820705|2|885920|54240|7|19951201|TRUCK
2531|1|10|148|2|19970324|1-URGENT|0|9|943326|19206313|3|915026|62888|7|19970521|AIR
2531|2|10|157|2|19970324|1-URGENT|0|3|317145|19206313|7|294944|63429|6|19970508|MAIL
2531|3|10|86|2|19970324|1-URGENT|0|20|1972160|19206313|6|1853830|59164|4|19970513|TRUCK
2531|4|10|191|2|19970324|1-URGENT|0|36|3928284|19206313|8|3614021|65471|1|19970613|MAIL
2531|5|10|56|1|19970324|1-URGENT|0|28|2676940|19206313|3|2596631|57363|7|19970618|REG AIR
2531|6|10|145|2|19970324|1-URGENT|0|46|4807644|19206313|10|4326879|62708|8|19970515|REG AIR
2531|7|10|141|2|19970324|1-URGENT|0|50|5205700|19206313|8|4789244|62468|2|19970618|SHIP
2532|1|16|53|1|19960717|3-MEDIUM|0|3|285915|12355898|6|268760|57183|7|19960903|FOB
2532|2|16|160|2|19960717|3-MEDIUM|0|33|3498528|12355898|6|3288616|63609|5|19961010|TRUCK
2532|3|16|135|2|19960717|3-MEDIUM|0|1|103513|12355898|0|103513|62107|6|19960829|REG AIR
2532|4|16|78|1|19960717|3-MEDIUM|0|50|4890350|12355898|2|4792543|58684|2|19961007|TRUCK
2532|5|16|114|2|19960717|3-MEDIUM|0|9|912699|12355898|9|830556|60846|4|19960829|TRUCK
2532|6|16|150|1|19960717|3-MEDIUM|0|20|2100300|12355898|9|1911273|63009|5|19960901|AIR
2532|7|16|156|1|19960717|3-MEDIUM|0|7|739305|12355898|1|731911|63369|2|19960819|REG AIR
2533|1|25|54|2|19930525|5-LOW|0|36|3434580|13264216|6|3228505|57243|4|19930629|REG AIR
2533|2|25|198|1|19930525|5-LOW|0|5|549095|13264216|10|494185|65891|4|19930803|FOB
2533|3|25|183|2|19930525|5-LOW|0|37|4007766|13264216|0|4007766|64990|8|19930627|SHIP
2533|4|25|30|1|19930525|5-LOW|0|17|1581051|13264216|6|1486187|55801|2|19930711|FOB
2533|5|25|126|1|19930525|5-LOW|0|38|3899256|13264216|9|3548322|61567|0|19930803|REG AIR
2534|1|28|139|2|19920905|1-URGENT|0|29|3013477|18365400|7|2802533|62347|7|19921118|TRUCK
2534|2|28|27|2|19920905|1-URGENT|0|49|4542398|18365400|8|4179006|55621|8|19921009|SHIP
2534|3|28|1|1|19920905|1-URGENT|0|50|4505000|18365400|10|4054500|54060|6|19921126|AIR
2534|4|28|75|2|19920905|1-URGENT|0|43|4192801|18365400|9|3815448|58504|2|19921119|REG AIR
2534|5|28|165|2|19920905|1-URGENT|0|14|1491224|18365400|5|1416662|63909|2|19921115|MAIL
2534|6|28|116|1|19920905|1-URGENT|0|12|1219332|18365400|2|1194945|60966|2|19921201|AIR
2535|1|13|199|2|19971114|1-URGENT|0|5|549595|10630048|6|516619|65951|1|19980114|REG AIR
2535|2|13|39|1|19971114|1-URGENT|0|12|1126836|10630048|8|1036689|56341|5|19980206|FOB
2535|3|13|54|1|19971114|1-URGENT|0|5|477025|10630048|9|434092|57243|6|19980203|SHIP
2535|4|13|160|2|19971114|1-URGENT|0|19|2014304|10630048|1|1994160|63609|2|19980121|FOB
2535|5|13|174|2|19971114|1-URGENT|0|25|2685425|10630048|7|2497445|64450|4|19980127|REG AIR
2535|6|13|56|2|19971114|1-URGENT|0|40|3824200|10630048|4|3671232|57363|7|19980121|RAIL
2560|1|2|169|1|19920801|1-URGENT|0|41|4383556|15342679|7|4076707|64149|1|19921007|SHIP
2560|2|2|4|2|19920801|1-URGENT|0|27|2440800|15342679|0|2440800|54240|1|19921012|MAIL
2560|3|2|46|2|19920801|1-URGENT|0|31|2932724|15342679|1|2903396|56762|5|19920909|AIR
2560|4|2|72|2|19920801|1-URGENT|0|36|3499452|15342679|1|3464457|58324|2|19920925|MAIL
2560|5|2|42|2|19920801|1-URGENT|0|9|847836|15342679|4|813922|56522|2|19920924|REG AIR
2560|6|2|108|1|19920801|1-URGENT|0|13|1310530|15342679|3|1271214|60486|6|19920916|FOB
2561|1|13|25|2|19931119|4-NOT SPECI|0|32|2960064|13747358|2|2900862|55501|1|19940102|REG AIR
2561|2|13|98|2|19931119|4-NOT SPECI|0|5|499045|13747358|7|464111|59885|4|19940128|AIR
2561|3|13|173|1|19931119|4-NOT SPECI|0|47|5043899|13747358|4|4842143|64390|2|19940126|REG AIR
2561|4|13|108|1|19931119|4-NOT SPECI|0|39|3931590|13747358|8|3617062|60486|6|19931221|MAIL
2561|5|13|150|2|19931119|4-NOT SPECI|0|2|210030|13747358|4|201628|63009|8|19940126|TRUCK
2561|6|13|51|2|19931119|4-NOT SPECI|0|14|1331470|13747358|2|1304840|57063|3|19940209|RAIL
2562|1|16|53|2|19940909|2-HIGH|0|28|2668540|2638651|4|2561798|57183|3|19941102|MAIL
2563|1|13|65|1|19980228|3-MEDIUM|0|10|965060|16895210|7|897505|57903|4|19980330|AIR
2563|2|13|167|2|19980228|3-MEDIUM|0|28|2988048|16895210|4|2868526|64029|3|19980516|RAIL
2563|3|13|119|2|19980228|3-MEDIUM|0|39|3974529|16895210|7|3696311|61146|0|19980411|FOB
2563|4|13|90|2|19980228|3-MEDIUM|0|50|4950450|16895210|1|4900945|59405|1|19980414|SHIP
2563|5|13|15|1|19980228|3-MEDIUM|0|42|3843042|16895210|6|3612459|54900|8|19980526|AIR
2563|6|13|121|1|19980228|3-MEDIUM|0|5|510560|16895210|10|459504|61267|0|19980330|REG AIR
2564|1|19|112|1|19921010|3-MEDIUM|0|4|404844|10872392|2|396747|60726|0|19921129|MAIL
2564|2|19|67|2|19921010|3-MEDIUM|0|27|2611062|10872392|3|2532730|58023|5|19921230|SHIP
2564|3|19|16|2|19921010|3-MEDIUM|0|16|1465616|10872392|10|1319054|54960|6|19921216|FOB
2564|4|19|110|2|19921010|3-MEDIUM|0|26|2626286|10872392|2|2573760|60606|3|19921226|REG AIR
2564|5|19|102|2|19921010|3-MEDIUM|0|8|801680|10872392|9|729528|60126|7|19921210|SHIP
2564|6|19|55|1|19921010|3-MEDIUM|0|33|3151665|10872392|8|2899531|57303|3|19921123|TRUCK
2565|1|14|144|1|19980227|2-HIGH|0|42|4385388|20546406|4|4209972|62648|8|19980401|AIR
2565|2|14|189|1|19980227|2-HIGH|0|26|2831868|20546406|5|2690274|65350|8|19980408|TRUCK
2565|3|14|115|2|19980227|2-HIGH|0|34|3451374|20546406|6|3244291|60906|6|19980411|SHIP
2565|4|14|17|2|19980227|2-HIGH|0|25|2292525|20546406|10|2063272|55020|8|19980519|RAIL
2565|5|14|76|1|19980227|2-HIGH|0|26|2537782|20546406|8|2334759|58564|3|19980410|AIR
2565|6|14|141|2|19980227|2-HIGH|0|48|4997472|20546406|8|4597674|62468|7|19980505|TRUCK
2565|7|14|185|1|19980227|2-HIGH|0|1|108518|20546406|10|97666|65110|5|19980520|REG AIR
2566|1|22|148|1|19930305|4-NOT SPECI|0|19|1991466|6264248|6|1871978|62888|7|19930419|MAIL
2566|2|22|181|2|19930305|4-NOT SPECI|0|42|4540956|6264248|8|4177679|64870|2|19930517|MAIL
2567|1|19|26|2|19930904|2-HIGH|0|39|3611478|26341129|3|3503133|55561|4|19931115|SHIP
